Epoch,epoch,eval/Actions Max,eval/Actions Mean,eval/Actions Min,eval/Actions Std,eval/Average Returns,eval/Num Paths,eval/Returns Max,eval/Returns Mean,eval/Returns Min,eval/Returns Std,eval/Rewards Max,eval/Rewards Mean,eval/Rewards Min,eval/Rewards Std,eval/num paths total,eval/num steps total,eval/path length Max,eval/path length Mean,eval/path length Min,eval/path length Std,expl/Actions Max,expl/Actions Mean,expl/Actions Min,expl/Actions Std,expl/Average Returns,expl/Num Paths,expl/Returns Max,expl/Returns Mean,expl/Returns Min,expl/Returns Std,expl/Rewards Max,expl/Rewards Mean,expl/Rewards Min,expl/Rewards Std,expl/num paths total,expl/num steps total,expl/path length Max,expl/path length Mean,expl/path length Min,expl/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/sac training (s),time/saving (s),time/total (s),time/training (s),trainer/Alpha,trainer/Alpha Loss,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/num train calls,trainer/policy/mean Max,trainer/policy/mean Mean,trainer/policy/mean Min,trainer/policy/mean Std,trainer/policy/normal/log_std Max,trainer/policy/normal/log_std Mean,trainer/policy/normal/log_std Min,trainer/policy/normal/log_std Std,trainer/policy/normal/std Max,trainer/policy/normal/std Mean,trainer/policy/normal/std Min,trainer/policy/normal/std Std
262,262,0.99602294,0.02453964,-0.9953771,0.67071754,1.0,1262,1.0,1.0,1.0,0.0,1.0,0.25250100040016005,0.0,0.4344470568401614,176767,1307867,7,3.9603803486529316,1,1.6471699346237005,0.99993104,0.008372319,-0.9996624,0.74875474,0.996,250,1.0,0.996,0.0,0.063118935352238,1.0,0.249,0.0,0.4324338099640221,35216,264000,7,4.0,1,1.6223439832538598,264000,0.003955672999836679,13.63787331601452,0.980069801999889,0.31788673600021866,0.018098706000273523,12.313091466014157,0.004751463000502554,3527.956023645157,1.9469999642751645e-05,0.00012341828551143408,0.9088548421859741,7.0064335,3.1009846,-2.0411115,1.6570237,-0.9678258,1.0,0.96258193,0.92888516,0.026123406,1.0018477,0.963705,0.9299443,0.026231539,1.0037287,0.96431154,0.93001133,0.026115295,1.9471013e-06,4.700468e-06,263000,0.996209,0.06291875,-0.9955605,0.6907848,0.20495275,-0.5512339,-1.6495551,0.33438304,1.2274671,0.60792905,0.19213538,0.19254205
263,263,0.99580836,-0.0061355145,-0.9978474,0.66845226,1.0,1240,1.0,1.0,1.0,0.0,1.0,0.24809923969587835,0.0,0.4319097208424527,178007,1312865,7,4.030645161290322,1,1.6270980212831934,0.99958134,0.010108311,-0.9995311,0.7578859,0.9959514170040485,247,1.0,0.9959514170040485,0.0,0.06349954308242155,1.0,0.246,0.0,0.43067853440820564,35463,265000,7,4.048582995951417,1,1.7488191551568892,265000,0.006616304999624845,13.795453423012987,0.9769639249998363,0.3231345140002304,0.018475503999979992,12.465565081012755,0.004672274000768084,3542.054958540176,2.581999979156535e-05,0.00012229070125613362,0.330294132232666,7.3403955,3.0366623,-2.7986236,1.6748441,-0.96644175,1.0,0.9607614,0.9277371,0.025675405,1.0030227,0.9623258,0.92990756,0.025939759,1.0025785,0.9625794,0.9294591,0.025797643,3.2436271e-06,5.0347753e-06,264000,0.99524266,0.009890847,-0.99720985,0.6858518,-0.0057341033,-0.5481878,-1.5346057,0.31867513,0.9942823,0.6063249,0.21554065,0.17855448
264,264,0.9960603,-0.02273142,-0.99741924,0.6745763,1.0,1293,1.0,1.0,1.0,0.0,1.0,0.2586517303460692,0.0,0.43789383728827874,179300,1317864,7,3.8662026295436966,1,1.684709694736256,0.9998346,0.0071068406,-0.99962217,0.7580227,0.9962406015037594,266,1.0,0.9962406015037594,0.0,0.06119857366954777,1.0,0.265,0.0,0.4413332074521472,35729,266000,7,3.7593984962406015,1,1.6798244445503872,266000,0.006274968000070658,14.223726712989446,0.9813755609993677,0.3405732009996427,0.020731813000566035,12.870499056990411,0.004225042999678408,3556.6149231091695,4.706999970949255e-05,0.00012234938913024962,2.255591630935669,8.400819,3.250381,-3.1838207,1.6818773,-0.96340615,1.0,0.9595523,0.9292142,0.025522597,1.0007716,0.9590647,0.92867595,0.025607685,1.0033909,0.9610488,0.9290392,0.025547702,7.822577e-07,3.876072e-06,265000,0.9959988,0.06641946,-0.9969275,0.6863575,0.31682804,-0.5655344,-1.609485,0.3543835,1.3727665,0.6031949,0.19999057,0.2021288
265,265,0.99551934,0.013927747,-0.9973697,0.6735738,1.0,1262,1.0,1.0,1.0,0.0,1.0,0.25265265265265263,0.0,0.4345334161606339,180562,1322859,7,3.9580031695721076,1,1.6759637027080942,0.999691,0.03069449,-0.9998596,0.75260365,0.9959514170040485,247,1.0,0.9959514170040485,0.0,0.06349954308242155,1.0,0.246,0.0,0.43067853440820564,35976,267000,7,4.048582995951417,1,1.6971242693514796,267000,0.006038174999957846,13.378675559008116,0.9650898380004946,0.31809056700058136,0.02014206599960744,12.06451886000832,0.0047707229996376554,3570.277673035177,2.5329999516543467e-05,0.00012143037019995973,0.46968379616737366,7.764877,3.0520935,-2.4067106,1.7607923,-0.96208155,1.0,0.9581964,0.92930067,0.025182037,1.0005784,0.95800364,0.9289044,0.02518635,1.0013304,0.9583919,0.92937124,0.025142914,4.84299e-07,1.4912796e-06,266000,0.99547136,0.056536898,-0.99621373,0.68859804,0.11478634,-0.55407727,-1.5897734,0.32531184,1.1216338,0.6040557,0.20397182,0.18259847
266,266,0.99589634,-1.9334666e-05,-0.996288,0.66881174,1.0,1243,1.0,1.0,1.0,0.0,1.0,0.2486,0.0,0.43220138824395277,181805,1327859,7,4.022526146419952,1,1.6454352538150439,0.9996322,0.0019976634,-0.99980414,0.75752795,0.9962264150943396,265,1.0,0.9962264150943396,0.0,0.061313497393478945,1.0,0.264,0.0,0.44079927404658914,36241,268000,7,3.7735849056603774,1,1.744441408502071,268000,0.005925444000240532,13.447705669997958,0.9642837170003986,0.3029856949997338,0.017785684000045876,12.151929556997857,0.004776292999849829,3584.0243522701758,1.9279999833088368e-05,0.00012291144230403006,-3.216440439224243,6.763871,2.6427784,-3.537831,1.8020012,-0.9634657,1.0,0.9596395,0.92926276,0.0255548,1.000377,0.95948195,0.9287001,0.025580699,1.0010881,0.95935184,0.9275155,0.025455866,4.7360132e-07,1.405249e-06,267000,0.9947366,0.12836538,-0.9949451,0.6752746,0.01817115,-0.54758596,-1.6361346,0.33086655,1.0183372,0.609177,0.1947313,0.18828233
267,267,0.9962352,0.011453194,-0.99657947,0.6742022,1.0,1277,1.0,1.0,1.0,0.0,1.0,0.2554,0.0,0.4360858172424321,183082,1332859,7,3.9154267815191854,1,1.67875529373999,0.99960995,-0.017619256,-0.99960995,0.7585028,1.0,261,1.0,1.0,1.0,0.0,1.0,0.261,0.0,0.43917991757365227,36502,269000,7,3.8314176245210727,1,1.6844822248452622,269000,0.006142884999462694,13.842067965010756,1.0027542050002012,0.3139470030000666,0.01938237600006687,12.496418894011185,0.0034029720000035013,3598.175260326171,1.9629999769676942e-05,0.00012237166811246425,0.061035215854644775,7.923192,3.0067754,-2.594069,1.6707847,-0.9654867,1.0,0.9607835,0.929057,0.025555212,1.0012724,0.96108633,0.9290062,0.025655624,1.0030316,0.96206784,0.9301963,0.025758596,7.0670114e-07,2.9061175e-06,268000,0.9955374,0.059315354,-0.9964349,0.67545414,0.05552384,-0.54191685,-1.4926373,0.29183415,1.0570942,0.60594296,0.22477907,0.16821444
268,268,0.9964598,0.018630307,-0.9960278,0.6702612,1.0,1232,1.0,1.0,1.0,0.0,1.0,0.24654792875725434,0.0,0.4310012152915142,184314,1337856,7,4.0560064935064934,1,1.6605466632218004,0.9996075,0.012325906,-0.9996426,0.7542397,1.0,250,1.0,1.0,1.0,0.0,1.0,0.25,0.0,0.4330127018922193,36752,270000,7,4.0,1,1.6321764610482532,270000,0.004821624000214797,13.683859708989985,1.0236697840000488,0.3090585910003938,0.017992074000176217,12.323395818989411,0.004894136999610055,3612.167400336185,2.7680000130203553e-05,0.0001202481216751039,-0.28533676266670227,8.3540325,2.9683871,-4.895517,1.9973576,-0.9676014,1.0,0.96365285,0.9291407,0.024640732,1.0007335,0.96376526,0.92900205,0.024839927,1.0028555,0.9646722,0.92912275,0.025054993,7.1699844e-07,2.6827881e-06,269000,0.9953349,0.036349263,-0.9957029,0.6746255,0.027469968,-0.56040317,-1.6107683,0.32878354,1.0278507,0.6018051,0.19973409,0.19097403
269,269,0.9965504,0.024930406,-0.99569994,0.66861403,1.0,1284,1.0,1.0,1.0,0.0,1.0,0.2570056044835869,0.0,0.4369825211008021,185598,1342852,7,3.8909657320872273,1,1.6773958089134149,0.999848,-0.008386628,-0.9994486,0.75657934,0.996078431372549,255,1.0,0.996078431372549,0.0,0.062499519413761674,1.0,0.254,0.0,0.4352975993501457,37007,271000,7,3.9215686274509802,1,1.6549763016477796,271000,0.004046172999551345,13.401056726996103,0.9593766219995814,0.3056646869999895,0.018571044999589503,12.108601346997602,0.00465071300004638,3625.8544654351626,0.00014613999974244507,0.00012032979429932311,-1.2199434041976929,7.8262806,2.8648305,-3.9351168,2.0106754,-0.9640319,1.0,0.96022344,0.9289108,0.026185147,1.0010545,0.960405,0.9285255,0.02613667,1.0011865,0.9592235,0.9268392,0.026330216,1.5132289e-06,2.9410712e-06,270000,0.9956582,0.08692247,-0.99520314,0.6806565,0.14352372,-0.5821206,-1.6049423,0.32228744,1.1543342,0.5874127,0.20090114,0.18098494
270,270,0.9965312,-0.0055082194,-0.99624026,0.6689552,1.0,1255,1.0,1.0,1.0,0.0,1.0,0.25125125125125125,0.0,0.4337327057024082,186853,1347847,7,3.9800796812749004,1,1.6876636983093325,0.99944204,-0.0081512425,-0.9998354,0.7529002,0.9959839357429718,249,1.0,0.9959839357429718,0.0,0.0632450431647535,1.0,0.248,0.0,0.4318518264405049,37256,272000,7,4.016064257028113,1,1.642722472108124,272000,0.0038723130001017125,14.44058251999013,0.951598876999924,0.31178114200065465,0.017994851000366907,13.150646472989138,0.004656873999920208,3640.649387997143,3.199000002496177e-05,0.00012057113781338558,-1.5145214796066284,7.281135,2.8321538,-5.0827165,1.9729416,-0.9672147,1.0,0.96484506,0.928985,0.02596507,0.9999388,0.96414256,0.92858124,0.025874713,0.9995559,0.9636362,0.92696697,0.025792466,1.1742507e-06,3.2362411e-06,271000,0.99722487,0.08021456,-0.9962438,0.6716563,0.0065797586,-0.5623169,-1.541497,0.3212329,1.0066015,0.59873337,0.21406041,0.18173504
271,271,0.9963724,-0.029194403,-0.9965098,0.66568637,1.0,1280,1.0,1.0,1.0,0.0,1.0,0.25625625625625625,0.0,0.4365649864404888,188133,1352842,7,3.90234375,1,1.6632030864677763,0.9998026,-0.012777716,-0.9997081,0.7504802,0.9958677685950413,242,1.0,0.9958677685950413,0.0,0.06414948221595052,1.0,0.241,0.0,0.4276903085177405,37498,273000,7,4.132231404958677,1,1.6259372313641272,273000,0.006210344999999506,13.382288774012522,0.9642493270002888,0.3290190050001911,0.01837070399960794,12.059690819011848,0.0047234940002454096,3654.2986106051594,2.508000034140423e-05,0.00011725350486813113,-0.9515417218208313,7.5059195,2.8948708,-5.567136,1.9826638,-0.96317416,1.0,0.95904195,0.9295319,0.025390018,1.00158,0.959294,0.92943275,0.025385631,1.0015018,0.95873,0.92769384,0.025507132,7.611949e-07,1.440982e-06,272000,0.9957756,0.034783084,-0.99617,0.6870313,-0.09085719,-0.5599789,-1.4989934,0.32183087,0.9131481,0.6000531,0.22335488,0.18070112
272,272,0.99647677,-0.024199227,-0.99807435,0.66498065,1.0,1263,1.0,1.0,1.0,0.0,1.0,0.25265053010602123,0.0,0.43453220794685365,189396,1357841,7,3.958036421219319,1,1.656288176261108,0.99981016,0.029192766,-0.99967164,0.7516506,0.9957983193277311,238,1.0,0.9957983193277311,0.0,0.06468405175773384,1.0,0.237,0.0,0.4252422838806132,37736,274000,7,4.201680672268908,1,1.6196266398931727,274000,0.0039865130001999205,13.562148004000846,0.9672336889998405,0.3039125760005845,0.029944820999844524,12.252064550000796,0.004986044999895967,3668.1679877071674,1.9809999685094226e-05,0.00011559318954823539,-1.8706696033477783,7.2501736,2.793648,-6.808486,1.7960347,-0.9633243,1.0,0.9590533,0.9294058,0.024353182,1.0010356,0.95926917,0.9296152,0.024365138,1.0014986,0.95987,0.9297266,0.024449188,5.8882745e-07,2.1564802e-06,273000,0.99580103,0.06536751,-0.99685335,0.6782598,0.10663541,-0.5390403,-1.6012578,0.31639132,1.1125286,0.6117924,0.20164274,0.18209098
273,273,0.9963636,0.0057697245,-0.9970996,0.66542953,1.0,1286,1.0,1.0,1.0,0.0,1.0,0.2572,0.0,0.43709056269839547,190682,1362841,7,3.8880248833592534,1,1.674498969470789,0.9996142,0.0059452984,-0.9995859,0.7482718,1.0,249,1.0,1.0,1.0,0.0,1.0,0.249,0.0,0.4324338099640221,37985,275000,7,4.016064257028113,1,1.6693982550678685,275000,0.004530504000285873,13.590035457979866,1.0115605370001504,0.3013659230000485,0.020592625999597658,12.248533574979774,0.0034303029997317935,3682.044278280153,2.199000027758302e-05,0.00011617859854595736,1.2939995527267456,8.497738,3.1428196,-2.9626036,1.8747207,-0.9654162,1.0,0.9615612,0.9283375,0.025686147,1.0022044,0.96272415,0.92973894,0.025884666,1.0009797,0.9612206,0.9287091,0.025627611,1.9063153e-06,1.2571035e-06,274000,0.99584955,0.039286297,-0.99690294,0.68466085,-0.044675235,-0.5898723,-1.6292943,0.3403743,0.956308,0.5861568,0.1960679,0.18984124
274,274,0.9961141,-0.03460324,-0.9960264,0.6654413,1.0,1280,1.0,1.0,1.0,0.0,1.0,0.2561536922153292,0.0,0.4365077068962055,191962,1367838,7,3.90390625,1,1.6759280238754104,0.99974763,-0.044899303,-0.99969107,0.7611794,0.996078431372549,255,1.0,0.996078431372549,0.0,0.062499519413761674,1.0,0.254,0.0,0.4352975993501457,38240,276000,7,3.9215686274509802,1,1.6166188056982795,276000,0.005771035999714513,13.892741166971973,0.959320394000315,0.32736462200045935,0.0222581079997326,12.573636362972138,0.004316083999583498,3696.250191080112,7.456000003003282e-05,0.00011347412510076538,-0.08290447294712067,7.762367,2.9908733,-3.4848368,1.7637331,-0.9651571,1.0,0.9613241,0.9293359,0.024970569,0.99985105,0.9610765,0.9288346,0.024839036,1.0000926,0.9613296,0.92913073,0.024643492,5.6173525e-07,1.5693599e-06,275000,0.99605316,0.02285476,-0.99554545,0.6681024,0.29639164,-0.50772935,-1.569377,0.31901416,1.3449968,0.632345,0.20817484,0.19501598
275,275,0.9962131,-0.024877818,-0.9971489,0.66278297,1.0,1266,1.0,1.0,1.0,0.0,1.0,0.253250650130026,0.0,0.4348732669856186,193228,1372837,7,3.948657187993681,1,1.6683236748484112,0.9995747,0.0044531245,-0.99962974,0.7526775,0.9961977186311787,263,1.0,0.9961977186311787,0.0,0.061545300594063296,1.0,0.262,0.0,0.439722639853806,38503,277000,7,3.802281368821293,1,1.6883841930049572,277000,0.0039205329994729254,13.550365620988487,0.9633658049997393,0.3390438529995663,0.019954585999585106,12.219226970989439,0.004718693000540952,3710.098725199103,0.00013518000014300924,0.00011499121319502592,-1.8956228494644165,7.598046,2.7910159,-4.075584,1.8470564,-0.96631265,1.0,0.9630219,0.92935675,0.025647301,0.99992,0.9623799,0.9280536,0.02566506,1.0012655,0.9628803,0.9284423,0.025638886,1.0673352e-06,1.1746853e-06,276000,0.9954325,0.03827097,-0.99594396,0.6769994,0.2162393,-0.566662,-1.6227273,0.33103725,1.2413994,0.59811354,0.19735971,0.18859325
276,276,0.9966187,0.0342243,-0.99807703,0.6728792,1.0,1254,1.0,1.0,1.0,0.0,1.0,0.25090036014405764,0.0,0.4335312784836174,194482,1377835,7,3.985645933014354,1,1.6772570136826301,0.9994772,0.018876482,-0.9993745,0.7648916,0.9961538461538462,260,1.0,0.9961538461538462,0.0,0.06189798822858108,1.0,0.259,0.0,0.43808560807221225,38763,278000,7,3.8461538461538463,1,1.6937057162489706,278000,0.004022934000204259,13.376489878999564,0.9530600709995269,0.3083398179996948,0.018401444000119227,12.08791170800032,0.004728163999971002,3723.7771437031133,2.5739999728102703e-05,0.00011538359831320122,-1.6461073160171509,7.3338747,2.8184557,-3.2940395,1.8834077,-0.96713,1.0,0.9623062,0.9294386,0.025833962,1.0030665,0.9641868,0.93118894,0.02601682,1.0024593,0.96285176,0.9286643,0.026109708,3.9725073e-06,1.5065953e-06,277000,0.99516815,0.066229984,-0.9978982,0.67617804,0.27735078,-0.5457937,-1.4445814,0.35750097,1.3196292,0.61593026,0.23584478,0.20814365
277,277,0.99641526,-0.013027871,-0.997811,0.6742339,1.0,1253,1.0,1.0,1.0,0.0,1.0,0.2506,0.0,0.4333585582401714,195735,1382835,7,3.9904229848363926,1,1.6496595880480847,0.99986404,-0.02226094,-0.99972993,0.75992,0.996031746031746,252,1.0,0.996031746031746,0.0,0.06286896634029705,1.0,0.251,0.0,0.43358851460803244,39015,279000,7,3.9682539682539684,1,1.6520142007946268,279000,0.006179953999890131,13.272474794997834,0.9556043209995551,0.3203020580003795,0.01760783400004584,11.969230645997413,0.0034515620000092895,3737.34531696512,9.842000054050004e-05,0.00011584613093873486,2.34702467918396,7.522236,3.2589607,-4.1066475,1.7938855,-0.9649001,1.0,0.96039855,0.9294156,0.024941206,1.0045455,0.96137273,0.93025446,0.025089495,1.0040563,0.96084917,0.9290838,0.025059259,1.9955944e-06,2.0242696e-06,278000,0.99586666,0.031018995,-0.9965586,0.69962204,0.5173071,-0.55338883,-1.364919,0.31402704,1.6775042,0.60383546,0.25540137,0.18967754
278,278,0.99602246,0.04575346,-0.9969708,0.66392684,1.0,1265,1.0,1.0,1.0,0.0,1.0,0.2530506101220244,0.0,0.43475970240915335,197000,1387834,7,3.951778656126482,1,1.7028361596407366,0.9996502,-0.0012067871,-0.99961376,0.75902873,0.9962406015037594,266,1.0,0.9962406015037594,0.0,0.06119857366954777,1.0,0.265,0.0,0.4413332074521472,39281,280000,7,3.7593984962406015,1,1.7196361563928801,280000,0.004000942999482504,13.369250242004455,0.9535969899998236,0.3144261429997641,0.019323794999763777,12.073135918005391,0.004740993000268645,3751.0119595521,2.5459999960730784e-05,0.00011258859012741596,-1.2991894483566284,7.439914,2.8571026,-3.4389014,1.6381851,-0.9641954,1.0,0.96056855,0.9299714,0.02515823,1.0004871,0.96012783,0.9291691,0.025185369,1.0009427,0.96046543,0.9292339,0.025163244,7.1581957e-07,1.1105507e-06,279000,0.99495375,0.09872993,-0.9961303,0.6583981,0.4018096,-0.5545328,-1.5016458,0.32738853,1.4945267,0.60451084,0.22276324,0.18733409
279,279,0.9968758,-0.026502255,-0.997308,0.66905814,1.0,1248,1.0,1.0,1.0,0.0,1.0,0.24984984984984984,0.0,0.4329259779452572,198248,1392829,7,4.002403846153846,1,1.6327460323452185,0.9995051,-0.05297299,-0.9997729,0.7557746,0.996031746031746,252,1.0,0.996031746031746,0.0,0.06286896634029705,1.0,0.251,0.0,0.4335885146080325,39533,281000,7,3.9682539682539684,1,1.687660670476956,281000,0.0038781429993832717,13.478790248985206,0.9992425319996983,0.3328946599995106,0.019971421999798622,12.119360248986595,0.0033315829996354296,3764.8204197670775,0.0001116600005843793,0.00011280096077825874,-1.245914101600647,7.86703,2.862934,-6.1618643,1.8535625,-0.9654006,1.0,0.9622404,0.9294458,0.025412353,1.000683,0.96184397,0.9286036,0.025390204,1.0033247,0.96300256,0.9292826,0.02568799,9.2125936e-07,1.7913477e-06,280000,0.99622136,0.0046578147,-0.9964115,0.6738268,0.27211553,-0.5643673,-1.5231742,0.34412333,1.3127387,0.60210663,0.21801876,0.19755891
280,280,0.9964032,-0.015059185,-0.99650997,0.66294754,1.0,1252,1.0,1.0,1.0,0.0,1.0,0.2504500900180036,0.0,0.43327224977833223,199500,1397828,7,3.992811501597444,1,1.6655059251868691,0.9996174,-0.037225723,-0.9995509,0.763862,0.9959016393442623,244,1.0,0.9959016393442623,0.0,0.06388711995131105,1.0,0.243,0.0,0.42889509206797877,39777,282000,7,4.098360655737705,1,1.6615706378849913,282000,0.006383304000337375,13.36089862798508,0.96086374800052,0.31868837700039876,0.018354754999563738,12.05186138098452,0.0047188930002448615,3778.46862300306,2.8169999495730735e-05,0.0001132438555941917,-1.1165738105773926,7.606875,2.87711,-2.9375978,1.8052337,-0.963516,1.0,0.9604134,0.929284,0.025577074,0.9988943,0.95939875,0.92846864,0.025216395,0.9999136,0.95926666,0.9276311,0.025325658,1.5702078e-06,2.3647146e-06,281000,0.99516153,0.032075677,-0.99573,0.67366827,0.09377686,-0.5689541,-1.6178468,0.3598823,1.0983146,0.6022071,0.19832526,0.20411468
281,281,0.99588966,-0.0042016767,-0.9967898,0.66738296,1.0,1250,1.0,1.0,1.0,0.0,1.0,0.2502001601281025,0.0,0.4331282027298319,200750,1402824,7,3.9968,1,1.6894939360648797,0.9998168,0.029710708,-0.99954087,0.7529624,1.0,241,1.0,1.0,1.0,0.0,1.0,0.241,0.0,0.4276903085177405,40018,283000,7,4.149377593360996,1,1.7195753681170454,283000,0.0038384930003303452,13.287166389001868,0.9542684889993325,0.3140156629997364,0.018632654000612092,11.991643476000718,0.004741294000268681,3792.0460451600784,2.632000087032793e-05,0.00011305879161227494,-0.7581316828727722,7.6411495,2.9165752,-2.5066895,1.5635,-0.9673667,1.0,0.96321523,0.92803144,0.025433276,1.001073,0.9635208,0.9296851,0.025382176,1.0026727,0.96440196,0.92989403,0.0252513,1.0747724e-06,3.4495904e-06,282000,0.9961203,0.028166523,-0.9959805,0.6720453,0.047772918,-0.5504753,-1.550491,0.32674146,1.0489324,0.6067832,0.2121438,0.1865847
282,282,0.9966415,0.0010734269,-0.99711174,0.6653528,1.0,1292,1.0,1.0,1.0,0.0,1.0,0.2585034013605442,0.0,0.43781205196473705,202042,1407822,7,3.8684210526315788,1,1.6519131368111248,0.9998174,-0.0018029169,-0.99979943,0.7598804,0.9960629921259843,254,1.0,0.9960629921259843,0.0,0.06262194378183805,1.0,0.253,0.0,0.4347309512790641,40272,284000,7,3.937007874015748,1,1.7444988066926768,284000,0.006189824000102817,13.578711970003496,0.9660805789999358,0.31461481400037883,0.018075474000397662,12.27039189700281,0.003336062000016682,3805.9184128290744,2.3319999854720663e-05,0.00011434818588895723,-2.1963744163513184,7.49887,2.758009,-7.215809,1.8447659,-0.9677174,1.0,0.96394265,0.9290976,0.026172305,1.000663,0.96379775,0.92826444,0.026294388,1.0019342,0.96404153,0.92717695,0.026612313,6.9638793e-07,2.3555212e-06,283000,0.9967014,0.057113335,-0.9970021,0.6671326,0.10312034,-0.5296536,-1.6998613,0.3306403,1.1086248,0.6196305,0.18270886,0.18754874
283,283,0.9965762,0.03445072,-0.99661505,0.6624488,1.0,1264,1.0,1.0,1.0,0.0,1.0,0.2528,0.0,0.4346172569054294,203306,1412822,7,3.9556962025316458,1,1.6851733814146892,0.99928874,0.019549849,-0.9997546,0.7536411,0.9959677419354839,248,1.0,0.9959677419354839,0.0,0.063371909860894,1.0,0.247,0.0,0.4312667388055796,40520,285000,7,4.032258064516129,1,1.6433418148697732,285000,0.005416914999841538,13.236054837994743,0.9597002440004871,0.32048915999985184,0.018147553999369848,11.927623860995482,0.004650244000004022,3819.41779388105,2.685999970708508e-05,0.00011170677316840738,-0.7983189821243286,7.370146,2.912269,-4.2140756,1.7937855,-0.9664482,1.0,0.9624175,0.92956054,0.026084064,1.0011748,0.9626492,0.92956185,0.026167374,1.002789,0.9634588,0.9301852,0.025813507,1.2117375e-06,3.4600564e-06,284000,0.9955973,0.034573544,-0.9960807,0.66876775,0.08844527,-0.58080834,-1.6446731,0.34973797,1.0924745,0.59331626,0.19307567,0.19761702
284,284,0.9965807,-0.0067590135,-0.9972404,0.66863453,1.0,1269,1.0,1.0,1.0,0.0,1.0,0.2540032025620496,0.0,0.4352994092004629,204575,1417818,7,3.936958234830575,1,1.6989675302554923,0.9995825,0.05235028,-0.99966824,0.74801296,0.9960159362549801,251,1.0,0.9960159362549801,0.0,0.06299357888781631,1.0,0.25,0.0,0.4330127018922193,40771,286000,7,3.9840637450199203,1,1.7123133335087568,286000,0.006207004999851051,13.563973488976444,0.9498773659997823,0.32594855900060793,0.018166615000154707,12.258914519977225,0.004833233999306685,3833.2627341220214,2.6189999516645912e-05,0.0001107148127630353,-0.08412152528762817,7.4639654,2.9907646,-3.1887841,1.7739222,-0.965408,1.0,0.96275467,0.9296102,0.025138518,1.000517,0.9618155,0.9285363,0.025188345,1.0014626,0.96311384,0.92927593,0.025220687,1.6247785e-06,1.2588321e-06,285000,0.99627626,0.040310673,-0.99591666,0.67069274,-0.09860385,-0.5742138,-1.6156776,0.3126524,0.9061016,0.5900686,0.19875595,0.17407782
285,285,0.9966267,0.019678649,-0.99635285,0.66300535,1.0,1276,1.0,1.0,1.0,0.0,1.0,0.255251050210042,0.0,0.43600223804094473,205851,1422817,7,3.9177115987460813,1,1.6713423822876587,0.99957067,0.05151178,-0.99978787,0.7530352,1.0,248,1.0,1.0,1.0,0.0,1.0,0.248,0.0,0.4318518264405049,41019,287000,7,4.032258064516129,1,1.578256918611365,287000,0.00494912399972236,13.703649564004081,0.9557108299995889,0.302930894000383,0.07904385100027866,12.35644644200329,0.004424163000294357,3847.240447672032,0.00014426000052480958,0.00010964200919261202,-2.168149471282959,7.390844,2.7622197,-4.7220745,1.7582387,-0.9659447,1.0,0.96272266,0.9287193,0.025141891,1.0000322,0.96208906,0.92905533,0.024809735,1.0025826,0.9637312,0.9300437,0.02508285,1.0730166e-06,2.3630607e-06,286000,0.99558055,0.06261403,-0.9962675,0.66412395,-0.0068148193,-0.5746523,-1.5590312,0.31792754,0.99320835,0.59072065,0.21033974,0.17694612
